dataset,binarization,secret_bits,rep_factor,pair_type,enroll_subject,query_subject,enroll_sample,query_sample,hamming_distance,hamming_ratio_pct,errors_corrected,hash_matched,auth_status
Fingerprint_dataset_60,Median,64,32,imposter,59,7,1,1,600,29.3,600,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,8,1,1,466,22.75,466,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,9,1,1,606,29.59,606,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,10,1,1,1024,50.0,872,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,11,1,1,526,25.68,526,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,12,1,1,1024,50.0,872,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,13,1,1,1024,50.0,872,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,14,1,1,522,25.49,522,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,15,1,1,528,25.78,528,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,16,1,1,576,28.12,576,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,17,1,1,578,28.22,578,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,18,1,1,490,23.93,490,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,19,1,1,532,25.98,532,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,20,1,1,566,27.64,566,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,21,1,1,612,29.88,612,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,22,1,1,494,24.12,494,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,23,1,1,542,26.46,542,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,24,1,1,572,27.93,572,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,25,1,1,626,30.57,622,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,26,1,1,1024,50.0,872,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,27,1,1,1024,50.0,872,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,28,1,1,1024,50.0,872,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,29,1,1,548,26.76,548,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,30,1,1,1024,50.0,872,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,31,1,1,510,24.9,510,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,32,1,1,1024,50.0,872,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,33,1,1,436,21.29,436,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,34,1,1,1024,50.0,872,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,35,1,1,674,32.91,674,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,36,1,1,522,25.49,522,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,37,1,1,490,23.93,490,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,38,1,1,574,28.03,574,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,39,1,1,1024,50.0,872,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,40,1,1,570,27.83,570,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,41,1,1,568,27.73,568,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,42,1,1,570,27.83,570,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,43,1,1,524,25.59,524,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,44,1,1,548,26.76,548,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,45,1,1,612,29.88,612,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,46,1,1,528,25.78,528,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,47,1,1,1024,50.0,872,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,48,1,1,614,29.98,612,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,49,1,1,530,25.88,530,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,50,1,1,534,26.07,534,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,51,1,1,554,27.05,554,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,52,1,1,594,29.0,592,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,53,1,1,552,26.95,552,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,54,1,1,1024,50.0,872,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,55,1,1,630,30.76,630,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,56,1,1,708,34.57,704,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,57,1,1,560,27.34,560,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,59,58,1,1,584,28.52,584,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,59,60,1,1,538,26.27,538,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,1,1,1,608,29.69,608,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,2,1,1,592,28.91,592,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,3,1,1,628,30.66,628,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,4,1,1,574,28.03,574,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,5,1,1,500,24.41,500,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,6,1,1,656,32.03,654,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,7,1,1,614,29.98,614,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,8,1,1,530,25.88,530,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,9,1,1,576,28.12,576,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,10,1,1,1024,50.0,896,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,11,1,1,582,28.42,582,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,12,1,1,1024,50.0,896,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,13,1,1,1024,50.0,896,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,14,1,1,606,29.59,606,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,15,1,1,606,29.59,606,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,16,1,1,572,27.93,572,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,17,1,1,618,30.18,618,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,18,1,1,538,26.27,536,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,19,1,1,552,26.95,552,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,20,1,1,646,31.54,644,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,21,1,1,702,34.28,702,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,22,1,1,560,27.34,560,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,23,1,1,568,27.73,568,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,24,1,1,582,28.42,582,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,25,1,1,590,28.81,590,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,26,1,1,1024,50.0,896,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,27,1,1,1024,50.0,896,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,28,1,1,1024,50.0,896,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,29,1,1,510,24.9,510,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,30,1,1,1024,50.0,896,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,31,1,1,560,27.34,560,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,32,1,1,1024,50.0,896,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,33,1,1,548,26.76,548,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,34,1,1,1024,50.0,896,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,35,1,1,632,30.86,630,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,36,1,1,620,30.27,620,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,37,1,1,550,26.86,550,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,38,1,1,592,28.91,592,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,39,1,1,1024,50.0,896,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,40,1,1,616,30.08,616,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,41,1,1,612,29.88,612,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,42,1,1,558,27.25,556,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,43,1,1,598,29.2,598,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,44,1,1,586,28.61,586,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,45,1,1,616,30.08,616,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,46,1,1,572,27.93,572,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,47,1,1,1024,50.0,896,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,48,1,1,600,29.3,600,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,49,1,1,616,30.08,616,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,50,1,1,538,26.27,538,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,51,1,1,590,28.81,590,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,52,1,1,618,30.18,618,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,53,1,1,524,25.59,524,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,54,1,1,1024,50.0,896,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,55,1,1,620,30.27,620,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,56,1,1,652,31.84,650,False,REJECT
Fingerprint_dataset_60,Median,64,32,imposter,60,57,1,1,570,27.83,570,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,58,1,1,634,30.96,634,True,ACCEPT
Fingerprint_dataset_60,Median,64,32,imposter,60,59,1,1,538,26.27,538,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,1,1,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,2,2,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,3,3,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,4,4,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,5,5,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,6,6,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,7,7,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,8,8,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,9,9,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,10,10,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,11,11,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,12,12,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,13,13,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,14,14,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,15,15,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,16,16,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,17,17,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,18,18,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,19,19,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,20,20,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,21,21,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,22,22,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,23,23,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,24,24,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,25,25,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,26,26,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,27,27,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,28,28,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,29,29,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,30,30,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,31,31,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,32,32,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,33,33,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,34,34,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,35,35,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,36,36,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,37,37,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,38,38,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,39,39,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,40,40,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,41,41,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,42,42,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,43,43,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,44,44,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,45,45,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,46,46,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,47,47,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,48,48,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,49,49,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,50,50,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,51,51,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,52,52,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,53,53,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,54,54,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,55,55,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,56,56,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,57,57,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,58,58,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,59,59,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,genuine_self,60,60,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,imposter,1,2,1,1,636,31.05,628,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,3,1,1,586,28.61,580,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,4,1,1,548,26.76,546,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,5,1,1,526,25.68,526,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,6,1,1,584,28.52,582,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,7,1,1,454,22.17,452,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,8,1,1,568,27.73,566,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,9,1,1,518,25.29,516,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,10,1,1,1024,50.0,830,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,11,1,1,474,23.14,474,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,12,1,1,1024,50.0,830,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,13,1,1,1024,50.0,830,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,14,1,1,462,22.56,460,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,15,1,1,554,27.05,550,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,16,1,1,524,25.59,520,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,17,1,1,528,25.78,528,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,18,1,1,584,28.52,578,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,19,1,1,504,24.61,504,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,20,1,1,530,25.88,528,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,21,1,1,522,25.49,518,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,22,1,1,484,23.63,484,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,23,1,1,548,26.76,548,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,24,1,1,522,25.49,520,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,25,1,1,618,30.18,612,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,26,1,1,1024,50.0,830,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,27,1,1,1024,50.0,830,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,28,1,1,1024,50.0,830,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,29,1,1,576,28.12,572,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,30,1,1,1024,50.0,830,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,31,1,1,524,25.59,518,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,32,1,1,1024,50.0,830,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,33,1,1,498,24.32,496,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,34,1,1,1024,50.0,830,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,35,1,1,710,34.67,690,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,36,1,1,564,27.54,562,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,37,1,1,610,29.79,594,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,38,1,1,516,25.2,514,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,39,1,1,1024,50.0,830,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,40,1,1,504,24.61,504,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,41,1,1,534,26.07,530,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,42,1,1,570,27.83,568,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,43,1,1,464,22.66,464,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,44,1,1,546,26.66,542,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,45,1,1,608,29.69,590,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,46,1,1,568,27.73,558,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,47,1,1,1024,50.0,830,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,48,1,1,580,28.32,576,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,49,1,1,528,25.78,528,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,50,1,1,576,28.12,572,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,51,1,1,576,28.12,574,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,52,1,1,508,24.8,508,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,53,1,1,530,25.88,528,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,54,1,1,1024,50.0,830,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,55,1,1,600,29.3,588,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,56,1,1,650,31.74,626,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,57,1,1,534,26.07,532,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,58,1,1,490,23.93,490,True,ACCEPT
Fingerprint_dataset_60,Median,128,16,imposter,1,59,1,1,536,26.17,534,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,1,60,1,1,608,29.69,600,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,1,1,1,636,31.05,628,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,3,1,1,524,25.59,520,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,4,1,1,620,30.27,612,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,5,1,1,568,27.73,560,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,6,1,1,696,33.98,680,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,7,1,1,606,29.59,598,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,8,1,1,658,32.13,644,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,9,1,1,564,27.54,562,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,10,1,1,1024,50.0,826,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,11,1,1,614,29.98,606,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,12,1,1,1024,50.0,826,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,13,1,1,1024,50.0,826,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,14,1,1,608,29.69,592,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,15,1,1,614,29.98,608,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,16,1,1,576,28.12,570,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,17,1,1,640,31.25,630,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,18,1,1,670,32.71,646,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,19,1,1,600,29.3,592,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,20,1,1,620,30.27,612,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,21,1,1,648,31.64,644,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,22,1,1,626,30.57,618,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,23,1,1,596,29.1,588,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,24,1,1,590,28.81,582,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,25,1,1,572,27.93,568,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,26,1,1,1024,50.0,826,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,27,1,1,1024,50.0,826,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,28,1,1,1024,50.0,826,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,29,1,1,646,31.54,636,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,30,1,1,1024,50.0,826,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,31,1,1,610,29.79,608,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,32,1,1,1024,50.0,826,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,33,1,1,640,31.25,634,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,34,1,1,1024,50.0,826,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,35,1,1,604,29.49,598,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,36,1,1,626,30.57,620,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,37,1,1,676,33.01,664,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,38,1,1,600,29.3,594,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,39,1,1,1024,50.0,826,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,40,1,1,628,30.66,612,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,41,1,1,630,30.76,622,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,42,1,1,576,28.12,576,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,43,1,1,626,30.57,620,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,44,1,1,616,30.08,610,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,45,1,1,554,27.05,548,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,46,1,1,666,32.52,654,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,47,1,1,1024,50.0,826,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,48,1,1,558,27.25,550,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,49,1,1,648,31.64,630,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,50,1,1,634,30.96,620,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,51,1,1,660,32.23,652,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,52,1,1,620,30.27,604,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,53,1,1,538,26.27,526,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,54,1,1,1024,50.0,826,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,55,1,1,604,29.49,592,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,56,1,1,636,31.05,628,False,REJECT
Fingerprint_dataset_60,Median,128,16,imposter,2,57,1,1,600,29.3,586,False,REJECT
